# entropy density for QED , [dp^{(n)}/dT] = MeV^3 (n = order of perturbative correction)
# results from Escudero, Jackson, Laine and Sandner ArXiv:2511.04747 with me = 0.51099895 MeV, alpha = 1/137.035999084
# columns: T_ga [MeV],   dp^{(0)}/dT,   dp^{(2)non-log}/dT,   dp^{(2)log}/dT,   dp^{(3)}/dT,   dp^{(4)}/dT,   dp^{(5)}/dT
 1.542479546660e+00   +8.787399122373e+00   -2.2126e-02   +8.4480e-05   +2.0549e-03   -8.9281e-05   +7.3627e-07
 1.543866565267e+00   +8.811244589239e+00   -2.2188e-02   +8.4571e-05   +2.0605e-03   -8.9557e-05   +7.4273e-07
 1.545254831100e+00   +8.835154550924e+00   -2.2249e-02   +8.4663e-05   +2.0662e-03   -8.9834e-05   +7.4922e-07
 1.546644345280e+00   +8.859129181664e+00   -2.2311e-02   +8.4754e-05   +2.0718e-03   -9.0112e-05   +7.5574e-07
 1.548035108930e+00   +8.883168656167e+00   -2.2373e-02   +8.4846e-05   +2.0774e-03   -9.0391e-05   +7.6230e-07
 1.549427123174e+00   +8.907273149610e+00   -2.2436e-02   +8.4938e-05   +2.0831e-03   -9.0670e-05   +7.6888e-07
 1.550820389136e+00   +8.931442837648e+00   -2.2498e-02   +8.5029e-05   +2.0887e-03   -9.0951e-05   +7.7549e-07
 1.552214907942e+00   +8.955677896405e+00   -2.2561e-02   +8.5121e-05   +2.0944e-03   -9.1232e-05   +7.8213e-07
 1.553610680718e+00   +8.979978502484e+00   -2.2623e-02   +8.5213e-05   +2.1001e-03   -9.1514e-05   +7.8880e-07
 1.555007708592e+00   +9.004344832963e+00   -2.2686e-02   +8.5305e-05   +2.1059e-03   -9.1797e-05   +7.9550e-07
 1.556405992693e+00   +9.028777065401e+00   -2.2749e-02   +8.5397e-05   +2.1116e-03   -9.2081e-05   +8.0223e-07
 1.557805534149e+00   +9.053275377834e+00   -2.2813e-02   +8.5489e-05   +2.1173e-03   -9.2365e-05   +8.0900e-07
 1.559206334093e+00   +9.077839948779e+00   -2.2876e-02   +8.5582e-05   +2.1231e-03   -9.2651e-05   +8.1579e-07
 1.560608393654e+00   +9.102470957237e+00   -2.2940e-02   +8.5674e-05   +2.1289e-03   -9.2937e-05   +8.2261e-07
 1.562011713967e+00   +9.127168582689e+00   -2.3003e-02   +8.5766e-05   +2.1347e-03   -9.3224e-05   +8.2947e-07
 1.563416296165e+00   +9.151933005104e+00   -2.3067e-02   +8.5858e-05   +2.1405e-03   -9.3512e-05   +8.3635e-07
 1.564822141382e+00   +9.176764404936e+00   -2.3132e-02   +8.5951e-05   +2.1463e-03   -9.3801e-05   +8.4327e-07
 1.566229250754e+00   +9.201662963125e+00   -2.3196e-02   +8.6044e-05   +2.1522e-03   -9.4091e-05   +8.5022e-07
 1.567637625418e+00   +9.226628861101e+00   -2.3260e-02   +8.6136e-05   +2.1580e-03   -9.4382e-05   +8.5719e-07
 1.569047266511e+00   +9.251662280785e+00   -2.3325e-02   +8.6229e-05   +2.1639e-03   -9.4674e-05   +8.6420e-07
 1.570458175173e+00   +9.276763404586e+00   -2.3390e-02   +8.6322e-05   +2.1698e-03   -9.4966e-05   +8.7124e-07
 1.571870352544e+00   +9.301932415409e+00   -2.3455e-02   +8.6415e-05   +2.1757e-03   -9.5259e-05   +8.7832e-07
 1.573283799763e+00   +9.327169496651e+00   -2.3520e-02   +8.6508e-05   +2.1816e-03   -9.5554e-05   +8.8542e-07
 1.574698517974e+00   +9.352474832205e+00   -2.3585e-02   +8.6601e-05   +2.1875e-03   -9.5849e-05   +8.9256e-07
 1.576114508318e+00   +9.377848606461e+00   -2.3651e-02   +8.6694e-05   +2.1935e-03   -9.6145e-05   +8.9973e-07
 1.577531771940e+00   +9.403291004304e+00   -2.3717e-02   +8.6787e-05   +2.1995e-03   -9.6442e-05   +9.0693e-07
 1.578950309985e+00   +9.428802211123e+00   -2.3783e-02   +8.6881e-05   +2.2055e-03   -9.6740e-05   +9.1416e-07
 1.580370123599e+00   +9.454382412805e+00   -2.3849e-02   +8.6974e-05   +2.2115e-03   -9.7039e-05   +9.2143e-07
 1.581791213928e+00   +9.480031795739e+00   -2.3915e-02   +8.7067e-05   +2.2175e-03   -9.7338e-05   +9.2872e-07
 1.583213582121e+00   +9.505750546817e+00   -2.3981e-02   +8.7161e-05   +2.2235e-03   -9.7639e-05   +9.3605e-07
 1.584637229327e+00   +9.531538853437e+00   -2.4048e-02   +8.7254e-05   +2.2296e-03   -9.7941e-05   +9.4342e-07
 1.586062156696e+00   +9.557396903503e+00   -2.4115e-02   +8.7348e-05   +2.2356e-03   -9.8243e-05   +9.5081e-07
 1.587488365379e+00   +9.583324885425e+00   -2.4182e-02   +8.7442e-05   +2.2417e-03   -9.8546e-05   +9.5824e-07
 1.588915856528e+00   +9.609322988122e+00   -2.4249e-02   +8.7536e-05   +2.2478e-03   -9.8851e-05   +9.6570e-07
 1.590344631297e+00   +9.635391401026e+00   -2.4316e-02   +8.7630e-05   +2.2539e-03   -9.9156e-05   +9.7320e-07
 1.591774690839e+00   +9.661530314077e+00   -2.4384e-02   +8.7724e-05   +2.2601e-03   -9.9462e-05   +9.8073e-07
 1.593206036311e+00   +9.687739917730e+00   -2.4452e-02   +8.7818e-05   +2.2662e-03   -9.9769e-05   +9.8829e-07
 1.594638668867e+00   +9.714020402954e+00   -2.4520e-02   +8.7912e-05   +2.2724e-03   -1.0008e-04   +9.9588e-07
 1.596072589667e+00   +9.740371961232e+00   -2.4588e-02   +8.8006e-05   +2.2786e-03   -1.0039e-04   +1.0035e-06
 1.597507799867e+00   +9.766794784567e+00   -2.4656e-02   +8.8100e-05   +2.2848e-03   -1.0070e-04   +1.0112e-06
 1.598944300629e+00   +9.793289065479e+00   -2.4724e-02   +8.8195e-05   +2.2910e-03   -1.0101e-04   +1.0189e-06
 1.600382093111e+00   +9.819854997007e+00   -2.4793e-02   +8.8289e-05   +2.2972e-03   -1.0132e-04   +1.0266e-06
 1.601821178475e+00   +9.846492772714e+00   -2.4862e-02   +8.8384e-05   +2.3035e-03   -1.0163e-04   +1.0344e-06
 1.603261557885e+00   +9.873202586682e+00   -2.4931e-02   +8.8479e-05   +2.3098e-03   -1.0195e-04   +1.0422e-06
 1.604703232504e+00   +9.899984633520e+00   -2.5000e-02   +8.8573e-05   +2.3160e-03   -1.0226e-04   +1.0500e-06
 1.606146203496e+00   +9.926839108362e+00   -2.5070e-02   +8.8668e-05   +2.3223e-03   -1.0257e-04   +1.0579e-06
 1.607590472027e+00   +9.953766206869e+00   -2.5139e-02   +8.8763e-05   +2.3287e-03   -1.0289e-04   +1.0658e-06
 1.609036039265e+00   +9.980766125229e+00   -2.5209e-02   +8.8858e-05   +2.3350e-03   -1.0321e-04   +1.0737e-06
 1.610482906376e+00   +1.000783906016e+01   -2.5279e-02   +8.8953e-05   +2.3413e-03   -1.0353e-04   +1.0817e-06
 1.611931074529e+00   +1.003498520892e+01   -2.5349e-02   +8.9048e-05   +2.3477e-03   -1.0385e-04   +1.0897e-06
 1.613380544895e+00   +1.006220476928e+01   -2.5420e-02   +8.9143e-05   +2.3541e-03   -1.0417e-04   +1.0977e-06
 1.614831318645e+00   +1.008949793956e+01   -2.5490e-02   +8.9239e-05   +2.3605e-03   -1.0449e-04   +1.1058e-06
 1.616283396950e+00   +1.011686491862e+01   -2.5561e-02   +8.9334e-05   +2.3669e-03   -1.0481e-04   +1.1139e-06
 1.617736780983e+00   +1.014430590584e+01   -2.5632e-02   +8.9429e-05   +2.3734e-03   -1.0513e-04   +1.1221e-06
 1.619191471920e+00   +1.017182110115e+01   -2.5703e-02   +8.9525e-05   +2.3798e-03   -1.0546e-04   +1.1303e-06
 1.620647470934e+00   +1.019941070503e+01   -2.5774e-02   +8.9621e-05   +2.3863e-03   -1.0578e-04   +1.1385e-06
 1.622104779202e+00   +1.022707491847e+01   -2.5846e-02   +8.9716e-05   +2.3928e-03   -1.0611e-04   +1.1467e-06
 1.623563397902e+00   +1.025481394304e+01   -2.5918e-02   +8.9812e-05   +2.3993e-03   -1.0644e-04   +1.1550e-06
 1.625023328212e+00   +1.028262798082e+01   -2.5990e-02   +8.9908e-05   +2.4058e-03   -1.0676e-04   +1.1634e-06
 1.626484571310e+00   +1.031051723446e+01   -2.6062e-02   +9.0004e-05   +2.4124e-03   -1.0709e-04   +1.1717e-06
 1.627947128379e+00   +1.033848190715e+01   -2.6134e-02   +9.0100e-05   +2.4190e-03   -1.0742e-04   +1.1801e-06
 1.629411000599e+00   +1.036652220263e+01   -2.6207e-02   +9.0196e-05   +2.4255e-03   -1.0776e-04   +1.1886e-06
 1.630876189152e+00   +1.039463832519e+01   -2.6280e-02   +9.0292e-05   +2.4321e-03   -1.0809e-04   +1.1970e-06
 1.632342695223e+00   +1.042283047966e+01   -2.6352e-02   +9.0388e-05   +2.4387e-03   -1.0842e-04   +1.2056e-06
 1.633810519996e+00   +1.045109887144e+01   -2.6426e-02   +9.0485e-05   +2.4454e-03   -1.0875e-04   +1.2141e-06
 1.635279664658e+00   +1.047944370647e+01   -2.6499e-02   +9.0581e-05   +2.4520e-03   -1.0909e-04   +1.2227e-06
 1.636750130394e+00   +1.050786519127e+01   -2.6572e-02   +9.0678e-05   +2.4587e-03   -1.0943e-04   +1.2313e-06
 1.638221918393e+00   +1.053636353289e+01   -2.6646e-02   +9.0774e-05   +2.4654e-03   -1.0976e-04   +1.2400e-06
 1.639695029844e+00   +1.056493893895e+01   -2.6720e-02   +9.0871e-05   +2.4721e-03   -1.1010e-04   +1.2487e-06
 1.641169465936e+00   +1.059359161763e+01   -2.6794e-02   +9.0968e-05   +2.4788e-03   -1.1044e-04   +1.2574e-06
 1.642645227862e+00   +1.062232177769e+01   -2.6869e-02   +9.1064e-05   +2.4856e-03   -1.1078e-04   +1.2662e-06
 1.644122316813e+00   +1.065112962842e+01   -2.6943e-02   +9.1161e-05   +2.4923e-03   -1.1112e-04   +1.2750e-06
 1.645600733982e+00   +1.068001537970e+01   -2.7018e-02   +9.1258e-05   +2.4991e-03   -1.1147e-04   +1.2839e-06
 1.647080480564e+00   +1.070897924196e+01   -2.7093e-02   +9.1355e-05   +2.5059e-03   -1.1181e-04   +1.2928e-06
 1.648561557755e+00   +1.073802142622e+01   -2.7168e-02   +9.1452e-05   +2.5127e-03   -1.1215e-04   +1.3017e-06
 1.650043966750e+00   +1.076714214406e+01   -2.7243e-02   +9.1550e-05   +2.5196e-03   -1.1250e-04   +1.3106e-06
 1.651527708747e+00   +1.079634160762e+01   -2.7319e-02   +9.1647e-05   +2.5264e-03   -1.1285e-04   +1.3197e-06
 1.653012784946e+00   +1.082562002962e+01   -2.7394e-02   +9.1745e-05   +2.5333e-03   -1.1319e-04   +1.3287e-06
 1.654499196545e+00   +1.085497762336e+01   -2.7470e-02   +9.1842e-05   +2.5402e-03   -1.1354e-04   +1.3378e-06
 1.655986944746e+00   +1.088441460271e+01   -2.7547e-02   +9.1939e-05   +2.5471e-03   -1.1389e-04   +1.3469e-06
 1.657476030751e+00   +1.091393118212e+01   -2.7623e-02   +9.2037e-05   +2.5540e-03   -1.1424e-04   +1.3561e-06
 1.658966455761e+00   +1.094352757663e+01   -2.7700e-02   +9.2135e-05   +2.5610e-03   -1.1459e-04   +1.3653e-06
 1.660458220982e+00   +1.097320400184e+01   -2.7776e-02   +9.2233e-05   +2.5679e-03   -1.1495e-04   +1.3745e-06
 1.661951327619e+00   +1.100296067394e+01   -2.7853e-02   +9.2331e-05   +2.5749e-03   -1.1530e-04   +1.3838e-06
 1.663445776878e+00   +1.103279780971e+01   -2.7931e-02   +9.2428e-05   +2.5819e-03   -1.1566e-04   +1.3931e-06
 1.664941569965e+00   +1.106271562651e+01   -2.8008e-02   +9.2527e-05   +2.5889e-03   -1.1601e-04   +1.4025e-06
 1.666438708091e+00   +1.109271434229e+01   -2.8086e-02   +9.2625e-05   +2.5960e-03   -1.1637e-04   +1.4119e-06
 1.667937192463e+00   +1.112279417558e+01   -2.8164e-02   +9.2723e-05   +2.6030e-03   -1.1673e-04   +1.4213e-06
 1.669437024293e+00   +1.115295534551e+01   -2.8242e-02   +9.2821e-05   +2.6101e-03   -1.1709e-04   +1.4308e-06
 1.670938204791e+00   +1.118319807180e+01   -2.8320e-02   +9.2920e-05   +2.6172e-03   -1.1745e-04   +1.4403e-06
 1.672440735172e+00   +1.121352257477e+01   -2.8399e-02   +9.3018e-05   +2.6243e-03   -1.1781e-04   +1.4499e-06
 1.673944616649e+00   +1.124392907532e+01   -2.8477e-02   +9.3117e-05   +2.6315e-03   -1.1817e-04   +1.4595e-06
 1.675449850436e+00   +1.127441779494e+01   -2.8556e-02   +9.3215e-05   +2.6386e-03   -1.1854e-04   +1.4692e-06
 1.676956437750e+00   +1.130498895576e+01   -2.8635e-02   +9.3314e-05   +2.6458e-03   -1.1890e-04   +1.4788e-06
 1.678464379808e+00   +1.133564278045e+01   -2.8715e-02   +9.3413e-05   +2.6530e-03   -1.1927e-04   +1.4886e-06
 1.679973677828e+00   +1.136637949234e+01   -2.8794e-02   +9.3512e-05   +2.6602e-03   -1.1964e-04   +1.4984e-06
 1.681484333029e+00   +1.139719931532e+01   -2.8874e-02   +9.3611e-05   +2.6674e-03   -1.2000e-04   +1.5082e-06
 1.682996346632e+00   +1.142810247391e+01   -2.8954e-02   +9.3710e-05   +2.6747e-03   -1.2037e-04   +1.5180e-06
 1.684509719859e+00   +1.145908919322e+01   -2.9034e-02   +9.3809e-05   +2.6820e-03   -1.2074e-04   +1.5279e-06
 1.686024453930e+00   +1.149015969897e+01   -2.9115e-02   +9.3908e-05   +2.6892e-03   -1.2111e-04   +1.5379e-06
 1.687540550072e+00   +1.152131421751e+01   -2.9195e-02   +9.4007e-05   +2.6966e-03   -1.2149e-04   +1.5478e-06
 1.689058009508e+00   +1.155255297577e+01   -2.9276e-02   +9.4107e-05   +2.7039e-03   -1.2186e-04   +1.5579e-06
 1.690576833464e+00   +1.158387620132e+01   -2.9358e-02   +9.4206e-05   +2.7112e-03   -1.2224e-04   +1.5679e-06
 1.692097023167e+00   +1.161528412233e+01   -2.9439e-02   +9.4306e-05   +2.7186e-03   -1.2261e-04   +1.5780e-06
 1.693618579845e+00   +1.164677696758e+01   -2.9520e-02   +9.4405e-05   +2.7260e-03   -1.2299e-04   +1.5882e-06
 1.695141504728e+00   +1.167835496649e+01   -2.9602e-02   +9.4505e-05   +2.7334e-03   -1.2337e-04   +1.5984e-06
 1.696665799046e+00   +1.171001834908e+01   -2.9684e-02   +9.4605e-05   +2.7408e-03   -1.2375e-04   +1.6086e-06
 1.698191464030e+00   +1.174176734599e+01   -2.9767e-02   +9.4705e-05   +2.7483e-03   -1.2413e-04   +1.6189e-06
 1.699718500912e+00   +1.177360218851e+01   -2.9849e-02   +9.4805e-05   +2.7558e-03   -1.2451e-04   +1.6292e-06
 1.701246910927e+00   +1.180552310852e+01   -2.9932e-02   +9.4905e-05   +2.7633e-03   -1.2489e-04   +1.6396e-06
 1.702776695309e+00   +1.183753033854e+01   -3.0014e-02   +9.5005e-05   +2.7708e-03   -1.2528e-04   +1.6500e-06
 1.704307855294e+00   +1.186962411173e+01   -3.0098e-02   +9.5105e-05   +2.7783e-03   -1.2566e-04   +1.6605e-06
 1.705840392119e+00   +1.190180466186e+01   -3.0181e-02   +9.5206e-05   +2.7859e-03   -1.2605e-04   +1.6710e-06
 1.707374307022e+00   +1.193407222335e+01   -3.0265e-02   +9.5306e-05   +2.7934e-03   -1.2644e-04   +1.6815e-06
 1.708909601242e+00   +1.196642703123e+01   -3.0348e-02   +9.5406e-05   +2.8010e-03   -1.2683e-04   +1.6921e-06
 1.710446276019e+00   +1.199886932118e+01   -3.0433e-02   +9.5507e-05   +2.8087e-03   -1.2721e-04   +1.7028e-06
 1.711984332596e+00   +1.203139932953e+01   -3.0517e-02   +9.5608e-05   +2.8163e-03   -1.2761e-04   +1.7134e-06
 1.713523772213e+00   +1.206401729321e+01   -3.0601e-02   +9.5708e-05   +2.8239e-03   -1.2800e-04   +1.7242e-06
 1.715064596116e+00   +1.209672344983e+01   -3.0686e-02   +9.5809e-05   +2.8316e-03   -1.2839e-04   +1.7349e-06
 1.716606805549e+00   +1.212951803762e+01   -3.0771e-02   +9.5910e-05   +2.8393e-03   -1.2879e-04   +1.7458e-06
 1.718150401757e+00   +1.216240129545e+01   -3.0856e-02   +9.6011e-05   +2.8470e-03   -1.2918e-04   +1.7566e-06
 1.719695385988e+00   +1.219537346285e+01   -3.0942e-02   +9.6112e-05   +2.8548e-03   -1.2958e-04   +1.7675e-06
 1.721241759490e+00   +1.222843477998e+01   -3.1027e-02   +9.6214e-05   +2.8625e-03   -1.2998e-04   +1.7785e-06
 1.722789523512e+00   +1.226158548767e+01   -3.1113e-02   +9.6315e-05   +2.8703e-03   -1.3038e-04   +1.7895e-06
 1.724338679305e+00   +1.229482582739e+01   -3.1199e-02   +9.6416e-05   +2.8781e-03   -1.3078e-04   +1.8005e-06
 1.725889228120e+00   +1.232815604124e+01   -3.1286e-02   +9.6518e-05   +2.8859e-03   -1.3118e-04   +1.8116e-06
 1.727441171209e+00   +1.236157637201e+01   -3.1372e-02   +9.6619e-05   +2.8938e-03   -1.3158e-04   +1.8228e-06
 1.728994509826e+00   +1.239508706313e+01   -3.1459e-02   +9.6721e-05   +2.9016e-03   -1.3199e-04   +1.8340e-06
 1.730549245227e+00   +1.242868835869e+01   -3.1546e-02   +9.6822e-05   +2.9095e-03   -1.3239e-04   +1.8452e-06
 1.732105378667e+00   +1.246238050342e+01   -3.1634e-02   +9.6924e-05   +2.9174e-03   -1.3280e-04   +1.8565e-06
 1.733662911403e+00   +1.249616374274e+01   -3.1721e-02   +9.7026e-05   +2.9254e-03   -1.3321e-04   +1.8678e-06
 1.735221844694e+00   +1.253003832272e+01   -3.1809e-02   +9.7128e-05   +2.9333e-03   -1.3362e-04   +1.8792e-06
 1.736782179799e+00   +1.256400449008e+01   -3.1897e-02   +9.7230e-05   +2.9413e-03   -1.3403e-04   +1.8906e-06
 1.738343917979e+00   +1.259806249224e+01   -3.1985e-02   +9.7332e-05   +2.9493e-03   -1.3444e-04   +1.9021e-06
 1.739907060494e+00   +1.263221257727e+01   -3.2074e-02   +9.7434e-05   +2.9573e-03   -1.3485e-04   +1.9136e-06
 1.741471608609e+00   +1.266645499389e+01   -3.2162e-02   +9.7536e-05   +2.9653e-03   -1.3527e-04   +1.9252e-06
 1.743037563587e+00   +1.270078999151e+01   -3.2252e-02   +9.7639e-05   +2.9734e-03   -1.3568e-04   +1.9368e-06
 1.744604926693e+00   +1.273521782024e+01   -3.2341e-02   +9.7741e-05   +2.9815e-03   -1.3610e-04   +1.9484e-06
 1.746173699193e+00   +1.276973873081e+01   -3.2430e-02   +9.7844e-05   +2.9896e-03   -1.3652e-04   +1.9602e-06
 1.747743882354e+00   +1.280435297468e+01   -3.2520e-02   +9.7946e-05   +2.9977e-03   -1.3694e-04   +1.9719e-06
 1.749315477446e+00   +1.283906080395e+01   -3.2610e-02   +9.8049e-05   +3.0059e-03   -1.3736e-04   +1.9837e-06
 1.750888485738e+00   +1.287386247142e+01   -3.2700e-02   +9.8152e-05   +3.0140e-03   -1.3778e-04   +1.9956e-06
 1.752462908499e+00   +1.290875823057e+01   -3.2791e-02   +9.8255e-05   +3.0222e-03   -1.3820e-04   +2.0075e-06
 1.754038747004e+00   +1.294374833556e+01   -3.2881e-02   +9.8358e-05   +3.0304e-03   -1.3863e-04   +2.0195e-06
 1.755616002523e+00   +1.297883304125e+01   -3.2972e-02   +9.8461e-05   +3.0387e-03   -1.3905e-04   +2.0315e-06
 1.757194676333e+00   +1.301401260317e+01   -3.3064e-02   +9.8564e-05   +3.0469e-03   -1.3948e-04   +2.0435e-06
 1.758774769707e+00   +1.304928727754e+01   -3.3155e-02   +9.8667e-05   +3.0552e-03   -1.3991e-04   +2.0556e-06
 1.760356283923e+00   +1.308465732130e+01   -3.3247e-02   +9.8771e-05   +3.0635e-03   -1.4034e-04   +2.0678e-06
 1.761939220258e+00   +1.312012299205e+01   -3.3339e-02   +9.8874e-05   +3.0718e-03   -1.4077e-04   +2.0800e-06
 1.763523579991e+00   +1.315568454810e+01   -3.3431e-02   +9.8978e-05   +3.0802e-03   -1.4120e-04   +2.0923e-06
 1.765109364401e+00   +1.319134224846e+01   -3.3523e-02   +9.9081e-05   +3.0886e-03   -1.4164e-04   +2.1046e-06
 1.766696574771e+00   +1.322709635283e+01   -3.3616e-02   +9.9185e-05   +3.0969e-03   -1.4207e-04   +2.1170e-06
 1.768285212382e+00   +1.326294712163e+01   -3.3709e-02   +9.9288e-05   +3.1054e-03   -1.4250e-04   +2.1294e-06
 1.769875278517e+00   +1.329889481596e+01   -3.3802e-02   +9.9392e-05   +3.1138e-03   -1.4294e-04   +2.1418e-06
 1.771466774461e+00   +1.333493969765e+01   -3.3896e-02   +9.9496e-05   +3.1223e-03   -1.4338e-04   +2.1543e-06
 1.773059701501e+00   +1.337108202921e+01   -3.3990e-02   +9.9600e-05   +3.1307e-03   -1.4382e-04   +2.1669e-06
 1.774654060922e+00   +1.340732207387e+01   -3.4084e-02   +9.9705e-05   +3.1393e-03   -1.4426e-04   +2.1796e-06
 1.776249854012e+00   +1.344366009558e+01   -3.4178e-02   +9.9809e-05   +3.1478e-03   -1.4471e-04   +2.1922e-06
 1.777847082062e+00   +1.348009635900e+01   -3.4272e-02   +9.9913e-05   +3.1563e-03   -1.4515e-04   +2.2049e-06
 1.779445746360e+00   +1.351663112949e+01   -3.4367e-02   +1.0002e-04   +3.1649e-03   -1.4559e-04   +2.2177e-06
 1.781045848200e+00   +1.355326467314e+01   -3.4462e-02   +1.0012e-04   +3.1735e-03   -1.4604e-04   +2.2306e-06
 1.782647388873e+00   +1.358999725676e+01   -3.4557e-02   +1.0023e-04   +3.1821e-03   -1.4649e-04   +2.2434e-06
 1.784250369672e+00   +1.362682914787e+01   -3.4653e-02   +1.0033e-04   +3.1908e-03   -1.4694e-04   +2.2564e-06
 1.785854791895e+00   +1.366376061473e+01   -3.4749e-02   +1.0044e-04   +3.1995e-03   -1.4739e-04   +2.2694e-06
 1.787460656835e+00   +1.370079192630e+01   -3.4845e-02   +1.0054e-04   +3.2081e-03   -1.4784e-04   +2.2824e-06
 1.789067965791e+00   +1.373792335228e+01   -3.4941e-02   +1.0064e-04   +3.2169e-03   -1.4830e-04   +2.2955e-06
 1.790676720061e+00   +1.377515516310e+01   -3.5038e-02   +1.0075e-04   +3.2256e-03   -1.4875e-04   +2.3087e-06
 1.792286920945e+00   +1.381248762993e+01   -3.5135e-02   +1.0086e-04   +3.2344e-03   -1.4921e-04   +2.3219e-06
 1.793898569743e+00   +1.384992102464e+01   -3.5232e-02   +1.0096e-04   +3.2432e-03   -1.4966e-04   +2.3351e-06
 1.795511667758e+00   +1.388745561987e+01   -3.5329e-02   +1.0107e-04   +3.2520e-03   -1.5012e-04   +2.3484e-06
 1.797126216293e+00   +1.392509168897e+01   -3.5427e-02   +1.0117e-04   +3.2608e-03   -1.5058e-04   +2.3618e-06
 1.798742216652e+00   +1.396282950604e+01   -3.5525e-02   +1.0128e-04   +3.2697e-03   -1.5105e-04   +2.3752e-06
 1.800359670140e+00   +1.400066934593e+01   -3.5623e-02   +1.0138e-04   +3.2785e-03   -1.5151e-04   +2.3887e-06
 1.801978578064e+00   +1.403861148421e+01   -3.5721e-02   +1.0149e-04   +3.2875e-03   -1.5197e-04   +2.4023e-06
 1.803598941733e+00   +1.407665619720e+01   -3.5820e-02   +1.0159e-04   +3.2964e-03   -1.5244e-04   +2.4158e-06
 1.805220762454e+00   +1.411480376199e+01   -3.5919e-02   +1.0170e-04   +3.3053e-03   -1.5291e-04   +2.4295e-06
 1.806844041539e+00   +1.415305445638e+01   -3.6018e-02   +1.0181e-04   +3.3143e-03   -1.5338e-04   +2.4432e-06
 1.808468780298e+00   +1.419140855896e+01   -3.6118e-02   +1.0191e-04   +3.3233e-03   -1.5385e-04   +2.4569e-06
 1.810094980045e+00   +1.422986634903e+01   -3.6218e-02   +1.0202e-04   +3.3323e-03   -1.5432e-04   +2.4708e-06
 1.811722642092e+00   +1.426842810668e+01   -3.6318e-02   +1.0212e-04   +3.3414e-03   -1.5479e-04   +2.4846e-06
 1.813351767756e+00   +1.430709411275e+01   -3.6418e-02   +1.0223e-04   +3.3505e-03   -1.5527e-04   +2.4986e-06
 1.814982358351e+00   +1.434586464881e+01   -3.6519e-02   +1.0234e-04   +3.3596e-03   -1.5574e-04   +2.5126e-06
 1.816614415196e+00   +1.438473999723e+01   -3.6620e-02   +1.0244e-04   +3.3687e-03   -1.5622e-04   +2.5266e-06
 1.818247939608e+00   +1.442372044111e+01   -3.6721e-02   +1.0255e-04   +3.3779e-03   -1.5670e-04   +2.5407e-06
 1.819882932908e+00   +1.446280626434e+01   -3.6822e-02   +1.0266e-04   +3.3870e-03   -1.5718e-04   +2.5549e-06
 1.821519396416e+00   +1.450199775156e+01   -3.6924e-02   +1.0276e-04   +3.3962e-03   -1.5766e-04   +2.5691e-06
 1.823157331455e+00   +1.454129518819e+01   -3.7026e-02   +1.0287e-04   +3.4055e-03   -1.5814e-04   +2.5833e-06
 1.824796739346e+00   +1.458069886040e+01   -3.7128e-02   +1.0298e-04   +3.4147e-03   -1.5863e-04   +2.5977e-06
 1.826437621416e+00   +1.462020905516e+01   -3.7231e-02   +1.0308e-04   +3.4240e-03   -1.5911e-04   +2.6121e-06
 1.828079978989e+00   +1.465982606020e+01   -3.7334e-02   +1.0319e-04   +3.4333e-03   -1.5960e-04   +2.6265e-06
 1.829723813393e+00   +1.469955016403e+01   -3.7437e-02   +1.0330e-04   +3.4426e-03   -1.6009e-04   +2.6410e-06
 1.831369125954e+00   +1.473938165593e+01   -3.7540e-02   +1.0341e-04   +3.4520e-03   -1.6058e-04   +2.6556e-06
 1.833015918004e+00   +1.477932082598e+01   -3.7644e-02   +1.0351e-04   +3.4613e-03   -1.6107e-04   +2.6702e-06
 1.834664190871e+00   +1.481936796503e+01   -3.7748e-02   +1.0362e-04   +3.4707e-03   -1.6157e-04   +2.6849e-06
 1.836313945887e+00   +1.485952336472e+01   -3.7852e-02   +1.0373e-04   +3.4802e-03   -1.6206e-04   +2.6996e-06
 1.837965184386e+00   +1.489978731747e+01   -3.7957e-02   +1.0383e-04   +3.4896e-03   -1.6256e-04   +2.7144e-06
