# Standard Model Evoultion for 1 keV < T < 10 MeV as calculated in Escudero 2001.04466, JCAP 05 (2020) 048
# Includes NLO-QED thermal corrections, and the electron mass and spin-statistics in the collision terms
# Neff          = 3.044
# O_nu/mnu (eV) = 93.07
# s0 (cm^-3)    = 2906.92
# g_s0          = 3.930
# g_*0          = 3.383
# Definitions: a is the dimensionless scale factor, z_gam = a T_gam/m_e , z_nu = a T_nu/m_e, N is defined in Eq A.17 in 2001.04466
# t (s)        T_gam (MeV)    T_gam/T_nue    T_gam/T_numu   g*             gs             a              z_gam          z_nue          z_numu         N              
4.6906705E+05  1.6749429E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.2648951E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.7778759E+05  1.6595869E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.3043577E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.8667023E+05  1.6443717E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.3441854E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
4.9571803E+05  1.6292960E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.3843817E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.0493404E+05  1.6143586E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.4249499E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.1432138E+05  1.5995580E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.4658934E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.2388324E+05  1.5848932E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.5072158E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.3362287E+05  1.5703628E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.5489206E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.4354358E+05  1.5559656E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.5910112E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.5364872E+05  1.5417005E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.6334913E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.6394173E+05  1.5275661E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.6763645E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.7442610E+05  1.5135612E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.7196344E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.8510539E+05  1.4996848E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.7633046E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
5.9598323E+05  1.4859356E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.8073789E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.0706330E+05  1.4723125E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.8518611E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.1834936E+05  1.4588143E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.8967548E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.2984524E+05  1.4454398E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.9420639E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.4155485E+05  1.4321879E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  4.9877922E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.5348216E+05  1.4190575E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.0339437E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.6563121E+05  1.4060475E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.0805222E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.7800613E+05  1.3931568E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.1275317E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
6.9061111E+05  1.3803843E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.1749762E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.0345044E+05  1.3677288E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.2228596E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.1652847E+05  1.3551894E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.2711862E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.2984964E+05  1.3427650E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.3199599E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.4341847E+05  1.3304544E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.3691848E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.5723956E+05  1.3182567E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.4188653E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.7131759E+05  1.3061709E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.4690054E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
7.8565740E+05  1.2941958E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.5196095E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.0026377E+05  1.2823306E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.5706818E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.1514171E+05  1.2705741E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.6222267E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.3029626E+05  1.2589254E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.6742485E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.4573254E+05  1.2473835E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.7267517E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.6145579E+05  1.2359474E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.7797407E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.7747137E+05  1.2246162E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.8332200E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
8.9378470E+05  1.2133889E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.8871941E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.1040131E+05  1.2022644E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.9416676E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.2732685E+05  1.1912420E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  5.9966452E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.4456705E+05  1.1803206E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.0521315E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.6212778E+05  1.1694994E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.1081312E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.8001499E+05  1.1587774E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.1646490E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
9.9823474E+05  1.1481536E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.2216898E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0167932E+06  1.1376273E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.2792584E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0356967E+06  1.1271975E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.3373597E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0549517E+06  1.1168632E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.3959985E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0745646E+06  1.1066238E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.4551800E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.0945422E+06  1.0964782E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.5149090E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1148911E+06  1.0864256E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.5751907E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1356184E+06  1.0764652E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.6360302E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1567310E+06  1.0665961E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.6974326E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.1782362E+06  1.0568175E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.7594032E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2001411E+06  1.0471285E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.8219472E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2224533E+06  1.0375284E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.8850699E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2451804E+06  1.0280163E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  6.9487767E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2683299E+06  1.0185914E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.0130729E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.2919098E+06  1.0092529E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.0779641E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
1.3159282E+06  1.0000000E-03  1.3946016E+00  1.3965382E+00  3.3827797E+00  3.9302088E+00  7.1434557E+02  1.3979365E+00  1.0023913E+00  1.0010012E+00  0.0000000E+00  
